clone_id	correct_id	correct_female	correct_male	removed	year	generation
1102082A	1102082A	CH3	9715075B	false	2011	2
1102082B	1102082B	CH3	9715075B	false	2011	2
1102082C	1102082C	CH3	9715075B	false	2011	2
1102083C	1102083C	CH3	9715075B	false	2011	2
1102083D	1102083D	CH3	9715075B	false	2011	2
1102088B	1102088B	CH3	9715075B	false	2011	2
1102089B	1102089B	CH3	9715075B	false	2011	2
1102107B	1102107B	CH3	9715075B	false	2011	2
1102134B	1102134B	9806490B	9715075B	false	2011	2
1102134C	1102134C	9806490B	9715075B	false	2011	2
1102136B	1102136B	9806490B	9715075B	false	2011	2
1102137A	1102137A	9806490B	9715075B	false	2011	2
1102138B	1102138B	9806490B	9715075B	false	2011	2
1102144B	1102144B	9806490B	9715075B	false	2011	2
1102187A	1102187A	9400248	9806490B	false	2011	2
1102215B	1102215B	1704/17	9806490B	false	2011	2
1102223B	1102223B	9501622B	9803076C	false	2011	2
1102224B	1102224B	9501622B	9803076C	false	2011	2
1102224C	1102224C	9501622B	9803076C	false	2011	2
1102224D	1102224D	9501622B	9803076C	false	2011	2
1102251A	1102251A	9501529B	9400310	false	2011	2
1102251B	1102251B	9501529B	9400310	false	2011	2
1102255A	1102255A	9501529B	9400310	false	2011	2
1102263A	1102263A	9501529B	9400310	false	2011	2
1102263B	1102263B	9501529B	9400310	false	2011	2
1102295A	1102295A	CH3	9806275A	false	2011	2
1102295B	1102295B	CH3	9806275A	false	2011	2
1102303B	1102303B	CH3	9806275A	false	2011	2
1102304A	1102304A	CH3	9806275A	false	2011	2
1102313C	1102313C	CH3	9806275A	false	2011	2
1102314A	1102314A	CH3	9806275A	false	2011	2
1102314B	1102314B	CH3	9806275A	false	2011	2
1102314C	1102314C	CH3	9806275A	false	2011	2
1102371A	1102371A	9806490B	9400310	false	2011	2
1102375A	1102375A	9806490B	9400310	false	2011	2
1102377B	1102377B	9806490B	9400310	false	2011	2
1102382A	1102382A	9806490B	9400310	false	2011	2
1102410A	1102410A	9400310	9803076C	false	2011	2
1102410B	1102410B	9400310	9803076C	false	2011	2
1102412A	1102412A	9400310	9803076C	false	2011	2
1102412B	1102412B	9400310	9803076C	false	2011	2
1102454B	1102454B	9806490B	9400310	false	2011	2
1102465C	1102465C	CH3	9813850B	false	2011	2
1102469B	1102469B	CH3	9813850B	false	2011	2
1102477A	1102477A	CH3	9813850B	false	2011	2
1102477C	1102477C	CH3	9813850B	false	2011	2
1102477E	1102477E	CH3	9813850B	false	2011	2
1102482A	1102482A	CH3	9813850B	false	2011	2
1102482D	1102482D	CH3	9813850B	false	2011	2
1102484A	1102484A	CH3	9813850B	false	2011	2
1102486B	1102486B	CH3	9813850B	false	2011	2
1102488D	1102488D	CH3	9813850B	false	2011	2
1102492A	1102492A	CH3	9813850B	false	2011	2
1102493F	1102493F	CH3	9813850B	false	2011	2
1102494B	1102494B	CH3	9813850B	false	2011	2
1102496A	1102496A	CH3	9813850B	false	2011	2
1102496B	1102496B	CH3	9813850B	false	2011	2
1102508A	1102508A	CH3	9803076C	false	2011	2
1102508B	1102508B	CH3	9803076C	false	2011	2
1102510B	1102510B	CH3	9803076C	false	2011	2
1102510D	1102510D	CH3	9803076C	false	2011	2
1102512D	1102512D	CH3	9803076C	false	2011	2
1102513B	1102513B	CH3	9803076C	false	2011	2
1102515B	1102515B	CH3	9803076C	false	2011	2
1102515C	1102515C	CH3	9803076C	false	2011	2
1102518B	1102518B	CH3	9803076C	false	2011	2
1102521D	1102521D	CH3	9803076C	false	2011	2
1102522D	1102522D	CH3	9803076C	false	2011	2
1102523B	1102523B	CH3	9803076C	false	2011	2
1102532C	1102532C	CH3	9803076C	false	2011	2
1102532E	1102532E	CH3	9803076C	false	2011	2
1102537B	1102537B	CH3	9803076C	false	2011	2
1102541B	1102541B	9501622B	9806275A	false	2011	2
1102700A	1102700A	9400248	CH3	false	2011	2
1102700B	1102700B	9400248	CH3	false	2011	2
1102712A	1102712A	CH3	9803076C	false	2011	2
1102716C	1102716C	CH3	9803076C	false	2011	2
1102723C	1102723C	CH3	9803076C	false	2011	2
1102728A	1102728A	CH3	9803076C	false	2011	2
1102728B	1102728B	CH3	9803076C	false	2011	2
1102728C	1102728C	CH3	9803076C	false	2011	2
1102728E	1102728E	CH3	9803076C	false	2011	2
1102728F	1102728F	CH3	9803076C	false	2011	2
1102745C	1102745C	CH3	9803076C	false	2011	2
1102771A	1102771A	1704/17	9501529B	false	2011	2
1102861C	1102861C	CH3	9501622B	false	2011	2
1102868A	1102868A	CH3	9501622B	false	2011	2
1102868B	1102868B	CH3	9501622B	false	2011	2
1102868G	1102868G	CH3	9501622B	false	2011	2
1102869B	1102869B	CH3	9501622B	false	2011	2
1102870C	1102870C	CH3	9501622B	false	2011	2
1102878A	1102878A	CH3	9501622B	false	2011	2
1102878B	1102878B	CH3	9501622B	false	2011	2
1102878D	1102878D	CH3	9501622B	false	2011	2
1102878E	1102878E	CH3	9501622B	false	2011	2
1102896A	1102896A	CH3	9501622B	false	2011	2
1102896B	1102896B	CH3	9501622B	false	2011	2
1102896C	1102896C	CH3	9501622B	false	2011	2
1102900D	1102900D	CH3	9501622B	false	2011	2
1102901A	1102901A	CH3	9715075B	false	2011	2
1102901C	1102901C	CH3	9715075B	false	2011	2
1102912A	1102912A	CH3	9715075B	false	2011	2
1102912B	1102912B	CH3	9715075B	false	2011	2
1102912E	1102912E	CH3	9715075B	false	2011	2
1102912F	1102912F	CH3	9715075B	false	2011	2
1102930C	1102930C	CH3	9715075B	false	2011	2
1102930D	1102930D	CH3	9715075B	false	2011	2
1102930F	1102930F	CH3	9715075B	false	2011	2
1103044B	1103044B	1704/17	CH3	false	2011	1
1103061A	1103061A	1704/17	CH3	false	2011	1
1103214B	1103214B	1704/17	CH3	false	2011	1
1103215A	1103215A	1704/17	CH3	false	2011	1
1103215C	1103215C	1704/17	CH3	false	2011	1
1102936B	1102936B	CH3	9715075B	false	2011	2
1102936C	1102936C	CH3	9715075B	false	2011	2
1102936D	1102936D	CH3	9715075B	false	2011	2
1102936E	1102936E	CH3	9715075B	false	2011	2
1102942B	1102942B	CH3	9715075B	false	2011	2
1102949C	1102949C	CH3	9715075B	false	2011	2
1102950A	1102950A	CH3	9715075B	false	2011	2
1102986A	1102986A	9400248	9813850B	false	2011	2
1102986B	1102986B	9400248	9813850B	false	2011	2
1102996B	1102996B	9400310	9803076C	false	2011	2
1103006A	1103006A	9806490B	9400310	false	2011	2
1103015A	1103015A	9806490B	9400310	false	2011	2
1103015B	1103015B	9806490B	9400310	false	2011	2
1103032A	1103032A	9501529B	9400310	false	2011	2
1103208A	1103208A	9400248	CH3	false	2011	2
1103261A	1103261A	CH3	9813850B	false	2011	2
1103261B	1103261B	CH3	9813850B	false	2011	2
1103261C	1103261C	CH3	9813850B	false	2011	2
1103261D	1103261D	CH3	9813850B	false	2011	2
1103266A	1103266A	CH3	9813850B	false	2011	2
1103271B	1103271B	CH3	9813850B	false	2011	2
1103271C	1103271C	CH3	9813850B	false	2011	2
1103271D	1103271D	CH3	9813850B	false	2011	2
1103271E	1103271E	CH3	9813850B	false	2011	2
1103278C	1103278C	CH3	9813850B	false	2011	2
1103290A	1103290A	9713644C	9813850B	false	2011	2
1103290C	1103290C	9713644C	9813850B	false	2011	2
1103290D	1103290D	9713644C	9813850B	false	2011	2
1103307A	1103307A	CH3	9806275A	false	2011	2
1103307C	1103307C	CH3	9806275A	false	2011	2
1103307E	1103307E	CH3	9806275A	false	2011	2
1103307F	1103307F	CH3	9806275A	false	2011	2
1103307H	1103307H	CH3	9806275A	false	2011	2
1103309A	1103309A	CH3	9806275A	false	2011	2
1103309C	1103309C	CH3	9806275A	false	2011	2
1103326A	1103326A	CH3	9806275A	false	2011	2
1103326B	1103326B	CH3	9806275A	false	2011	2
1103328A	1103328A	CH3	9806275A	false	2011	2
1103328B	1103328B	CH3	9806275A	false	2011	2
1103341A	1103341A	CH3	9813850B	false	2011	2
1103341B	1103341B	CH3	9813850B	false	2011	2
1103341C	1103341C	CH3	9813850B	false	2011	2
1103341D	1103341D	CH3	9813850B	false	2011	2
1103349A	1103349A	CH3	9813850B	false	2011	2
1103349C	1103349C	CH3	9813850B	false	2011	2
1103349D	1103349D	CH3	9813850B	false	2011	2
1103349E	1103349E	CH3	9813850B	false	2011	2
1103349F	1103349F	CH3	9813850B	false	2011	2
1103371B	1103371B	9713644C	9813850B	false	2011	2
1103374C	1103374C	9713644C	9813850B	false	2011	2
1103374D	1103374D	9713644C	9813850B	false	2011	2
1103377A	1103377A	CH3	9813850B	false	2011	2
1103377B	1103377B	CH3	9813850B	false	2011	2
1103377C	1103377C	CH3	9813850B	false	2011	2
1103379B	1103379B	CH3	9813850B	false	2011	2
1103381A	1103381A	CH3	9813850B	false	2011	2
1103381C	1103381C	CH3	9813850B	false	2011	2
1103382B	1103382B	CH3	9813850B	false	2011	2
1103382C	1103382C	CH3	9813850B	false	2011	2
1103382E	1103382E	CH3	9813850B	false	2011	2
1103383A	1103383A	CH3	9813850B	false	2011	2
1103383C	1103383C	CH3	9813850B	false	2011	2
1103383D	1103383D	CH3	9813850B	false	2011	2
1103383G	1103383G	CH3	9813850B	false	2011	2
1103386A	1103386A	CH3	9813850B	false	2011	2
1103386B	1103386B	CH3	9813850B	false	2011	2
1103386C	1103386C	CH3	9813850B	false	2011	2
1103389A	1103389A	CH3	9813850B	false	2011	2
1103390C	1103390C	CH3	9813850B	false	2011	2
1103405A	1103405A	9400310	9715075B	false	2011	2
1103405B	1103405B	9400310	9715075B	false	2011	2
1103419A	1103419A	9400310	9803076C	false	2011	2
1103425B	1103425B	9400310	9803076C	false	2011	2
1103429A	1103429A	9400310	9803076C	false	2011	2
1103429B	1103429B	9400310	9803076C	false	2011	2
1103451A	1103451A	9813850B	9715075B	false	2011	2
1103451B	1103451B	9813850B	9715075B	false	2011	2
1103467A	1103467A	9501622B	CH3	false	2011	2
1103491A	1103491A	9813850B	9715075B	false	2011	2
1103491B	1103491B	9813850B	9715075B	false	2011	2
1103494A	1103494A	9813850B	9715075B	false	2011	2
1103494B	1103494B	9813850B	9715075B	false	2011	2
1103565A	1103565A	9400310	9715075B	false	2011	2
1103565B	1103565B	9400310	9715075B	false	2011	2
1103568A	1103568A	9400310	9715075B	false	2011	2
1103568B	1103568B	9400310	9715075B	false	2011	2
1103568C	1103568C	9400310	9715075B	false	2011	2
1103571A	1103571A	9400310	9715075B	false	2011	2
1103571B	1103571B	9400310	9715075B	false	2011	2
1103572B	1103572B	9400310	9715075B	false	2011	2
1103650A	1103650A	1704/17	9715075B	false	2011	2
1103688A	1103688A	9400310	9803076C	false	2011	2
1103688B	1103688B	9400310	9803076C	false	2011	2
1103791A	1103791A	9400310	9715075B	false	2011	2
1103791B	1103791B	9400310	9715075B	false	2011	2
1103793A	1103793A	9400310	9715075B	false	2011	2
1103793B	1103793B	9400310	9715075B	false	2011	2
1103798A	1103798A	9400310	9715075B	false	2011	2
1103800A	1103800A	9400310	9715075B	false	2011	2
1103800B	1103800B	9400310	9715075B	false	2011	2
1103833A	1103833A	9400248	9813850B	false	2011	2
1103843C	1103843C	9400248	9813850B	false	2011	2
1103921A	1103921A	9400248	CH3	false	2011	2
1103927B	1103927B	9400248	CH3	false	2011	2
1103935B	1103935B	9400248	CH3	false	2011	2
1103961A	1103961A	9713644C	9806275A	false	2011	2
1103961B	1103961B	9713644C	9806275A	false	2011	2
1103961C	1103961C	9713644C	9806275A	false	2011	2
1103963A	1103963A	9713644C	9806275A	false	2011	2
1103963B	1103963B	9713644C	9806275A	false	2011	2
1103968A	1103968A	9713644C	9806275A	false	2011	2
1103972A	1103972A	9713644C	9806275A	false	2011	2
1103972B	1103972B	9713644C	9806275A	false	2011	2
1103973A	1103973A	9713644C	9806275A	false	2011	2
1103975A	1103975A	9813850B	9806275A	false	2011	2
1103975B	1103975B	9813850B	9806275A	false	2011	2
1104021A	1104021A	1704/17	9501622B	false	2011	2
1104050A	1104050A	9400248	9501622B	false	2011	2
1104052A	1104052A	9400248	9501622B	false	2011	2
1104090B	1104090B	9713644C	9806275A	false	2011	2
1104090C	1104090C	9713644C	9806275A	false	2011	2
1104090D	1104090D	9713644C	9806275A	false	2011	2
1104112A	1104112A	9400310	9806275A	false	2011	2
1104112C	1104112C	9400310	9806275A	false	2011	2
1104153B	1104153B	9400248	9501529B	false	2011	2
1104171A	1104171A	CH3	9400310	false	2011	2
1104171B	1104171B	CH3	9400310	false	2011	2
1104171C	1104171C	CH3	9400310	false	2011	2
1104171D	1104171D	CH3	9400310	false	2011	2
1104171E	1104171E	CH3	9400310	false	2011	2
1104176A	1104176A	CH3	9400310	false	2011	2
1104176B	1104176B	CH3	9400310	false	2011	2
1104176C	1104176C	CH3	9400310	false	2011	2
1104176D	1104176D	CH3	9400310	false	2011	2
1104176E	1104176E	CH3	9400310	false	2011	2
1104178A	1104178A	CH3	9400310	false	2011	2
1104178B	1104178B	CH3	9400310	false	2011	2
1104178C	1104178C	CH3	9400310	false	2011	2
1104180A	1104180A	CH3	9400310	false	2011	2
1104180B	1104180B	CH3	9400310	false	2011	2
1104181A	1104181A	CH3	9400310	false	2011	2
1104181C	1104181C	CH3	9400310	false	2011	2
1104181D	1104181D	CH3	9400310	false	2011	2
1104181E	1104181E	CH3	9400310	false	2011	2
1104189C	1104189C	CH3	9400310	false	2011	2
1104191E	1104191E	CH3	9400310	false	2011	2
1104193A	1104193A	CH3	9400310	false	2011	2
1104193/2	1104193A2	CH3	9400310	false	2011	2
1104193B	1104193B	CH3	9400310	false	2011	2
1104194A	1104194A	CH3	9400310	false	2011	2
1104194B	1104194B	CH3	9400310	false	2011	2
1104194E	1104194E	CH3	9400310	false	2011	2
1104195A	1104195A	CH3	9400310	false	2011	2
1104195B	1104195B	CH3	9400310	false	2011	2
1104208A	1104208A	CH3	9400310	false	2011	2
1104212A	1104212A	CH3	9400310	false	2011	2
1104212B	1104212B	CH3	9400310	false	2011	2
1104212C	1104212C	CH3	9400310	false	2011	2
1104214A	1104214A	CH3	9400310	false	2011	2
1104214B	1104214B	CH3	9400310	false	2011	2
1104214C	1104214C	CH3	9400310	false	2011	2
1104214D	1104214D	CH3	9400310	false	2011	2
1104217B	1104217B	CH3	9400310	false	2011	2
1104217D	1104217D	CH3	9400310	false	2011	2
1104217E	1104217E	CH3	9400310	false	2011	2
1104217F	1104217F	CH3	9400310	false	2011	2
1104222A	1104222A	9501622B	9803076C	false	2011	2
1104222C	1104222C	9501622B	9803076C	false	2011	2
1104222D	1104222D	9501622B	9803076C	false	2011	2
1104225A	1104225A	9501622B	9803076C	false	2011	2
1104225B	1104225B	9501622B	9803076C	false	2011	2
1104235A	1104235A	9501622B	9803076C	false	2011	2
1104235C	1104235C	9501622B	9803076C	false	2011	2
1104248A	1104248A	9501529B	9803076C	false	2011	2
1104248B	1104248B	9501529B	9803076C	false	2011	2
1104263A	1104263A	CH3	9400310	false	2011	2
1104263B	1104263B	CH3	9400310	false	2011	2
1104263C	1104263C	CH3	9400310	false	2011	2
1104263F	1104263F	CH3	9400310	false	2011	2
1104264E	1104264E	CH3	9400310	false	2011	2
1104268A	1104268A	CH3	9400310	false	2011	2
1104268E	1104268E	CH3	9400310	false	2011	2
1104303C	1104303C	9713644C	9803076C	false	2011	2
1104307A	1104307A	9713644C	9803076C	false	2011	2
1104307B	1104307B	9713644C	9803076C	false	2011	2
1104307C	1104307C	9713644C	9803076C	false	2011	2
1104311A	1104311A	9713644C	9803076C	false	2011	2
1104312A	1104312A	9713644C	9803076C	false	2011	2
1104315A	1104315A	9713644C	9803076C	false	2011	2
1104315B	1104315B	9713644C	9803076C	false	2011	2
1104321A	1104321A	9813850B	9806275A	false	2011	2
1104321B	1104321B	9813850B	9806275A	false	2011	2
1104325A	1104325A	9813850B	9806275A	false	2011	2
1104332A	1104332A	9813850B	9806275A	false	2011	2
1104332B	1104332B	9813850B	9806275A	false	2011	2
1104333A	1104333A	9813850B	9806275A	false	2011	2
1104333B	1104333B	9813850B	9806275A	false	2011	2
1104334A	1104334A	9813850B	9806275A	false	2011	2
1104334C	1104334C	9813850B	9806275A	false	2011	2
1104334D	1104334D	9813850B	9806275A	false	2011	2
1104335A	1104335A	9813850B	9806275A	false	2011	2
1104335B	1104335B	9813850B	9806275A	false	2011	2
1104339A	1104339A	9813850B	9806275A	false	2011	2
1104339B	1104339B	9813850B	9806275A	false	2011	2
1104342C	1104342C	CH3	9713644C	false	2011	2
1104342D	1104342D	CH3	9713644C	false	2011	2
1104343A	1104343A	CH3	9713644C	false	2011	2
1104343B	1104343B	CH3	9713644C	false	2011	2
1104343D	1104343D	CH3	9713644C	false	2011	2
1104344A	1104344A	CH3	9713644C	false	2011	2
1104344B	1104344B	CH3	9713644C	false	2011	2
1104344C	1104344C	CH3	9713644C	false	2011	2
1104358A	1104358A	CH3	9713644C	false	2011	2
1104362A	1104362A	CH3	9713644C	false	2011	2
1104362B	1104362B	CH3	9713644C	false	2011	2
1104362D	1104362D	CH3	9713644C	false	2011	2
1104364A	1104364A	CH3	9713644C	false	2011	2
1104365A	1104365A	CH3	9713644C	false	2011	2
1104365B	1104365B	CH3	9713644C	false	2011	2
1104365C	1104365C	CH3	9713644C	false	2011	2
1104365E	1104365E	CH3	9713644C	false	2011	2
1104365F	1104365F	CH3	9713644C	false	2011	2
1104368D	1104368D	CH3	9713644C	false	2011	2
1104369A	1104369A	CH3	9713644C	false	2011	2
1104370A	1104370A	CH3	9713644C	false	2011	2
1104370B	1104370B	CH3	9713644C	false	2011	2
1104370E	1104370E	CH3	9713644C	false	2011	2
1104370F	1104370F	CH3	9713644C	false	2011	2
1104380C	1104380C	CH3	9713644C	false	2011	2
1104386C	1104386C	CH3	9713644C	false	2011	2
1104387A	1104387A	CH3	9713644C	false	2011	2
1104387C	1104387C	CH3	9713644C	false	2011	2
1104387D	1104387D	CH3	9713644C	false	2011	2
1104389A	1104389A	CH3	9713644C	false	2011	2
1104389C	1104389C	CH3	9713644C	false	2011	2
1104390A	1104390A	CH3	9713644C	false	2011	2
1104402B	1104402B	9501622B	9803076C	false	2011	2
1104420A	1104420A	9501529B	9803076C	false	2011	2
1104420B	1104420B	9501529B	9803076C	false	2011	2
1104484A	1104484A	9400248	9803076C	false	2011	2
1104492B	1104492B	CH3	9713644C	false	2011	2
1104492C	1104492C	CH3	9713644C	false	2011	2
1104492D	1104492D	CH3	9713644C	false	2011	2
1104492E	1104492E	CH3	9713644C	false	2011	2
1104495A	1104495A	CH3	9713644C	false	2011	2
1104495C	1104495C	CH3	9713644C	false	2011	2
1104495D	1104495D	CH3	9713644C	false	2011	2
1104503A	1104503A	CH3	9713644C	false	2011	2
1104503B	1104503B	CH3	9713644C	false	2011	2
1104503C	1104503C	CH3	9713644C	false	2011	2
1104509A	1104509A	CH3	9713644C	false	2011	2
1104509B	1104509B	CH3	9713644C	false	2011	2
1104509C	1104509C	CH3	9713644C	false	2011	2
1104510A	1104510A	CH3	9713644C	false	2011	2
1104510C	1104510C	CH3	9713644C	false	2011	2
1104510D	1104510D	CH3	9713644C	false	2011	2
1104510E	1104510E	CH3	9713644C	false	2011	2
1104510F	1104510F	CH3	9713644C	false	2011	2
1104510G	1104510G	CH3	9713644C	false	2011	2
1104512B	1104512B	CH3	9713644C	false	2011	2
1104512C	1104512C	CH3	9713644C	false	2011	2
1104512D	1104512D	CH3	9713644C	false	2011	2
1104512E	1104512E	CH3	9713644C	false	2011	2
1104515A	1104515A	CH3	9713644C	false	2011	2
1104515C	1104515C	CH3	9713644C	false	2011	2
1104515D	1104515D	CH3	9713644C	false	2011	2
1104515E	1104515E	CH3	9713644C	false	2011	2
1104518A	1104518A	CH3	9713644C	false	2011	2
1104518C	1104518C	CH3	9713644C	false	2011	2
1104518D	1104518D	CH3	9713644C	false	2011	2
1104519A	1104519A	CH3	9713644C	false	2011	2
1104519B	1104519B	CH3	9713644C	false	2011	2
1104519C	1104519C	CH3	9713644C	false	2011	2
1104520B	1104520B	CH3	9713644C	false	2011	2
1104525A	1104525A	CH3	9713644C	false	2011	2
1104525B	1104525B	CH3	9713644C	false	2011	2
1104525C	1104525C	CH3	9713644C	false	2011	2
1104528B	1104528B	CH3	9713644C	false	2011	2
1104528D	1104528D	CH3	9713644C	false	2011	2
1104530A	1104530A	CH3	9713644C	false	2011	2
1104530B	1104530B	CH3	9713644C	false	2011	2
1104537A	1104537A	CH3	9713644C	false	2011	2
1104537C	1104537C	CH3	9713644C	false	2011	2
1104537D	1104537D	CH3	9713644C	false	2011	2
1104537E	1104537E	CH3	9713644C	false	2011	2
1104537F	1104537F	CH3	9713644C	false	2011	2
1104540A	1104540A	CH3	9713644C	false	2011	2
1104540C	1104540C	CH3	9713644C	false	2011	2
1104542A	1104542A	9806490B	9713644C	false	2011	2
1104542B	1104542B	9806490B	9713644C	false	2011	2
1104546A	1104546A	9806490B	9713644C	false	2011	2
1104546C	1104546C	9806490B	9713644C	false	2011	2
1104548A	1104548A	9806490B	9713644C	false	2011	2
1104548B	1104548B	9806490B	9713644C	false	2011	2
1104550A	1104550A	9806490B	9713644C	false	2011	2
1104550B	1104550B	9806490B	9713644C	false	2011	2
1104551A	1104551A	CH3	9713644C	false	2011	2
1104555A	1104555A	CH3	9713644C	false	2011	2
1104555B	1104555B	CH3	9713644C	false	2011	2
1104557A	1104557A	CH3	9713644C	false	2011	2
1104557B	1104557B	CH3	9713644C	false	2011	2
1104557C	1104557C	CH3	9713644C	false	2011	2
1104558D	1104558D	CH3	9713644C	false	2011	2
1104559A	1104559A	CH3	9713644C	false	2011	2
1104559B	1104559B	CH3	9713644C	false	2011	2
1104559D	1104559D	CH3	9713644C	false	2011	2
1104564B	1104564B	CH3	9713644C	false	2011	2
1104565A	1104565A	CH3	9713644C	false	2011	2
1104565B	1104565B	CH3	9713644C	false	2011	2
1104565C	1104565C	CH3	9713644C	false	2011	2
1104565D	1104565D	CH3	9713644C	false	2011	2
1104569F	1104569F	CH3	9713644C	false	2011	2
1104574A	1104574A	CH3	9713644C	false	2011	2
1104574B	1104574B	CH3	9713644C	false	2011	2
1104574C	1104574C	CH3	9713644C	false	2011	2
1104574D	1104574D	CH3	9713644C	false	2011	2
1104574E	1104574E	CH3	9713644C	false	2011	2
1104576B	1104576B	CH3	9713644C	false	2011	2
1104576C	1104576C	CH3	9713644C	false	2011	2
1104576D	1104576D	CH3	9713644C	false	2011	2
1104577A	1104577A	CH3	9713644C	false	2011	2
1104577B	1104577B	CH3	9713644C	false	2011	2
1104577D	1104577D	CH3	9713644C	false	2011	2
1104577E	1104577E	CH3	9713644C	false	2011	2
1104579A	1104579A	CH3	9713644C	false	2011	2
1104579B	1104579B	CH3	9713644C	false	2011	2
1104579D	1104579D	CH3	9713644C	false	2011	2
1104581A	1104581A	CH3	9713644C	false	2011	2
1104581B	1104581B	CH3	9713644C	false	2011	2
1104581C	1104581C	CH3	9713644C	false	2011	2
1104582A	1104582A	CH3	9713644C	false	2011	2
1104582C	1104582C	CH3	9713644C	false	2011	2
1104582D	1104582D	CH3	9713644C	false	2011	2
1104583A	1104583A	CH3	9713644C	false	2011	2
1104583B	1104583B	CH3	9713644C	false	2011	2
1104583C	1104583C	CH3	9713644C	false	2011	2
1104585A	1104585A	CH3	9713644C	false	2011	2
1104585B	1104585B	CH3	9713644C	false	2011	2
1104585C	1104585C	CH3	9713644C	false	2011	2
1104585D	1104585D	CH3	9713644C	false	2011	2
1104587A	1104587A	CH3	9713644C	false	2011	2
1104587B	1104587B	CH3	9713644C	false	2011	2
1104588B	1104588B	CH3	9713644C	false	2011	2
1104589A	1104589A	CH3	9713644C	false	2011	2
1104589B	1104589B	CH3	9713644C	false	2011	2
1104590A	1104590A	CH3	9713644C	false	2011	2
1104590B	1104590B	CH3	9713644C	false	2011	2
1104592B	1104592B	1704/17	9803076C	false	2011	2
1104592C	1104592C	1704/17	9803076C	false	2011	2
1104612A	1104612A	9806490B	9713644C	false	2011	2
1104612B	1104612B	9806490B	9713644C	false	2011	2
1104612C	1104612C	9806490B	9713644C	false	2011	2
1104614B	1104614B	9806490B	9713644C	false	2011	2
1104614C	1104614C	9806490B	9713644C	false	2011	2
1104621B	1104621B	9806490B	9713644C	false	2011	2
1104621C	1104621C	9806490B	9713644C	false	2011	2
1104623A	1104623A	9806490B	9713644C	false	2011	2
1104623B	1104623B	9806490B	9713644C	false	2011	2
1104623C	1104623C	9806490B	9713644C	false	2011	2
1104623D	1104623D	9806490B	9713644C	false	2011	2
1104623F	1104623F	9806490B	9713644C	false	2011	2
1104641A	1104641A	9806490B	9713644C	false	2011	2
1104641B	1104641B	9806490B	9713644C	false	2011	2
1104648B	1104648B	9806490B	9713644C	false	2011	2
1104649A	1104649A	9806490B	9713644C	false	2011	2
1104828B	1104828B	9501622B	CH3	false	2011	2
1104828C	1104828C	9501622B	CH3	false	2011	2
1104847A	1104847A	9806490B	9713644C	false	2011	2
1104847B	1104847B	9806490B	9713644C	false	2011	2
1104848A	1104848A	9806490B	9713644C	false	2011	2
1104853A	1104853A	9806490B	9713644C	false	2011	2
1104853B	1104853B	9806490B	9713644C	false	2011	2
1104854A	1104854A	9806490B	9713644C	false	2011	2
1104855A	1104855A	9806490B	9713644C	false	2011	2
1104855B	1104855B	9806490B	9713644C	false	2011	2
1104855C	1104855C	9806490B	9713644C	false	2011	2
1104859B	1104859B	9806490B	9713644C	false	2011	2
1104859C	1104859C	9806490B	9713644C	false	2011	2
1104859D	1104859D	9806490B	9713644C	false	2011	2
1104862A	1104862A	9806490B	9713644C	false	2011	2
1104862B	1104862B	9806490B	9713644C	false	2011	2
1104864A	1104864A	9806490B	9713644C	false	2011	2
1104868B	1104868B	9806490B	9713644C	false	2011	2
1104868C	1104868C	9806490B	9713644C	false	2011	2
1104905A	1104905A	CH3	9713644C	false	2011	2
1104905B	1104905B	CH3	9713644C	false	2011	2
1104906A	1104906A	CH3	9713644C	false	2011	2
1104906C	1104906C	CH3	9713644C	false	2011	2
1104906D	1104906D	CH3	9713644C	false	2011	2
1104916A	1104916A	CH3	9713644C	false	2011	2
1104916B	1104916B	CH3	9713644C	false	2011	2
1104921A	1104921A	CH3	9713644C	false	2011	2
1104921C	1104921C	CH3	9713644C	false	2011	2
1104921D	1104921D	CH3	9713644C	false	2011	2
1104922A	1104922A	CH3	9713644C	false	2011	2
1104922B	1104922B	CH3	9713644C	false	2011	2
1104924D	1104924D	CH3	9713644C	false	2011	2
1104928B	1104928B	CH3	9713644C	false	2011	2
1104930B	1104930B	CH3	9713644C	false	2011	2
1104930C	1104930C	CH3	9713644C	false	2011	2
1104932B	1104932B	CH3	9713644C	false	2011	2
1104934A	1104934A	CH3	9713644C	false	2011	2
1104934B	1104934B	CH3	9713644C	false	2011	2
1104936A	1104936A	CH3	9713644C	false	2011	2
1104936B	1104936B	CH3	9713644C	false	2011	2
1104936D	1104936D	CH3	9713644C	false	2011	2
1104937B	1104937B	CH3	9713644C	false	2011	2
1104937C	1104937C	CH3	9713644C	false	2011	2
1104938A	1104938A	CH3	9713644C	false	2011	2
1104939A	1104939A	CH3	9713644C	false	2011	2
1104939C	1104939C	CH3	9713644C	false	2011	2
1104939D	1104939D	CH3	9713644C	false	2011	2
1104940A	1104940A	CH3	9713644C	false	2011	2
1104940C	1104940C	CH3	9713644C	false	2011	2
1104941A	1104941A	CH3	9713644C	false	2011	2
1104950A	1104950A	CH3	9713644C	false	2011	2
1104950B	1104950B	CH3	9713644C	false	2011	2
1104950D	1104950D	CH3	9713644C	false	2011	2
1104954A	1104954A	CH3	9713644C	false	2011	2
1104954B	1104954B	CH3	9713644C	false	2011	2
1104954D	1104954D	CH3	9713644C	false	2011	2
